DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161323238,11/19/2016,11/19/2016,2000,13,Newton,1361,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1822 0411 0432,52,M,B,102,SIDEWALK,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,230,,,,GRAND                        AV,50TH                         ST,"(33.9974, -118.28)",90037
161323239,11/20/2016,11/19/2016,1800,13,Newton,1347,626,INTIMATE PARTNER - SIMPLE ASSAULT,1243 1813 1309 2000 0913 0416 0432,45,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1500 E  41ST                         PL,,"(34.0077, -118.2474)",90011
161323240,11/19/2016,11/19/2016,1646,13,Newton,1385,910,KIDNAPPING,1305 0444 0416 1309 0418,0,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,910,,,,61ST                         ST,AVALON                       BL,"(33.9845, -118.2652)",90003
161323241,11/20/2016,11/19/2016,2315,13,Newton,1352,210,ROBBERY,0355 0429 0420 0370 0202 0416 0432 0344,34,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,43RD                         PL,AVALON                       BL,"(34.0048, -118.2652)",90011
161323242,11/19/2016,11/19/2016,1750,13,Newton,1385,210,ROBBERY,0325 0416 0344,0,M,H,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,900 E  SLAUSON                      AV,,"(33.9893, -118.2593)",90011
161323243,11/19/2016,11/19/2016,1605,13,Newton,1351,210,ROBBERY,0342 0305 0302 0355 0337 0432 0344 1100,23,M,B,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,100 W  43RD                         PL,,"(34.0047, -118.274)",90037
161323244,11/20/2016,11/20/2016,130,13,Newton,1307,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2004 2000 0913 0408 0416 0429,28,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,STANFORD                     AV,7TH                          ST,"(34.039, -118.2444)",90021
161323245,11/20/2016,11/20/2016,315,13,Newton,1394,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 2002 1206 0429 0432 0417,44,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,100 E  70TH                         ST,,"(33.9761, -118.2739)",90003
161323246,11/19/2016,11/19/2016,2030,13,Newton,1352,624,BATTERY - SIMPLE ASSAULT,0429 0416 0417 1309,22,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,AVALON                       BL,46TH                         ST,"(34.0016, -118.2652)",90011
161323247,11/19/2016,11/19/2016,2030,13,Newton,1352,624,BATTERY - SIMPLE ASSAULT,0429 0416 0417 1309,28,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,AVALON                       BL,46TH                         ST,"(34.0016, -118.2652)",90011
161323248,11/20/2016,11/16/2016,1310,13,Newton,1331,330,BURGLARY FROM VEHICLE,0329 0344 1307 1309 1609 1822 0340 0342,27,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,2800 S  GRAND                        AV,,"(34.0247, -118.2734)",90007
161323249,11/19/2016,11/19/2016,1450,13,Newton,1323,624,BATTERY - SIMPLE ASSAULT,0416 0432 0913 1309,56,M,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1100 E  22ND                         ST,,"(34.0232, -118.2554)",90011
161323250,11/19/2016,11/19/2016,1030,13,Newton,1361,624,BATTERY - SIMPLE ASSAULT,0444 0429,47,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,49TH                         ST,GRAND                        AV,"(33.9983, -118.2801)",90037
161323251,11/19/2016,11/19/2016,1930,13,Newton,1333,624,BATTERY - SIMPLE ASSAULT,0913 0444 0602,47,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,800 E  32ND                         ST,,"(34.0163, -118.2624)",90011
161323252,11/20/2016,11/20/2016,150,13,Newton,1331,624,BATTERY - SIMPLE ASSAULT,0342 0416 0432 1218,41,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,200 W  ADAMS                        BL,,"(34.0258, -118.2708)",90007
161323253,11/19/2016,11/19/2016,1730,13,Newton,1352,624,BATTERY - SIMPLE ASSAULT,0432 0305 0448 0431,49,M,W,210,RESTAURANT/FAST FOOD,512,MACE/PEPPER SPRAY,IC,Invest Cont,624,,,,4400    AVALON                       BL,,"(34.0035, -118.2691)",90011
161323254,11/19/2016,11/18/2016,2030,13,Newton,1321,624,BATTERY - SIMPLE ASSAULT,0342 0416 0429 0913 0417,31,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2300 S  HILL                         ST,,"(34.0285, -118.269)",90007
161323255,11/19/2016,11/18/2016,2030,13,Newton,1321,624,BATTERY - SIMPLE ASSAULT,0342 0416 0429 0432,26,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2300 S  HILL                         ST,,"(34.0285, -118.269)",90007
161323256,11/19/2016,11/19/2016,100,13,Newton,1367,330,BURGLARY FROM VEHICLE,0329 0344 0358,38,F,H,101,STREET,,,IC,Invest Cont,330,,,,5200    DUARTE                       ST,,"(33.9955, -118.2423)",90058
161323257,11/19/2016,11/18/2016,2100,13,Newton,1361,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202 0352 1221,69,F,B,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,300 W  46TH                         ST,,"(34.002, -118.2783)",90037
161323258,11/19/2016,11/19/2016,905,13,Newton,1377,900,VIOLATION OF COURT ORDER,913,0,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900,,,,5400    COMPTON                      AV,,"(33.9939, -118.2478)",90011
161323261,11/20/2016,11/20/2016,930,13,Newton,1373,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,1606,55,M,B,108,PARKING LOT,,,IC,Invest Cont,421,,,,900 E  52ND                         ST,,"(33.9958, -118.2599)",90011
161323263,11/20/2016,11/19/2016,2100,13,Newton,1309,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,34,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,2300 E  WASHINGTON                   BL,,"(34.019, -118.232)",90021
161323264,11/19/2016,11/19/2016,1955,13,Newton,1365,220,ATTEMPTED ROBBERY,1309 0342 0334 0329 0112,46,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,1400 E  53RD                         ST,,"(33.9994, -118.2499)",90011
161323266,11/20/2016,11/20/2016,200,13,Newton,1321,624,BATTERY - SIMPLE ASSAULT,0342 1309 0416 0429,30,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,626,,,WASHINGTON                   BL,LOS ANGELES                  ST,"(34.0306, -118.2635)",90015
161323268,11/20/2016,11/20/2016,1300,13,Newton,1346,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0432 0369 0906 2001,41,M,H,103,ALLEY,511,VERBAL THREAT,IC,Invest Cont,930,,,,4200    COMPTON                      AV,,"(34.006, -118.2513)",90011
161323269,11/19/2016,11/19/2016,2140,13,Newton,1361,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814 0913 0356 0319 0329,22,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,300 W  45TH                         ST,,"(34.0029, -118.2783)",90037
161323270,11/20/2016,11/20/2016,1030,13,Newton,1345,310,BURGLARY,1607 0358 0344 0329,0,M,H,721,HIGH SCHOOL,,,IC,Invest Cont,310,,,,1300 E  41ST                         ST,,"(34.0104, -118.2535)",90011
161323271,11/20/2016,11/14/2016,1400,13,Newton,1347,354,THEFT OF IDENTITY,0100 0344 1916,0,F,O,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,1800 E  42ND                         ST,,"(34.006, -118.2411)",90058
161323272,11/20/2016,11/19/2016,2115,13,Newton,1322,330,BURGLARY FROM VEHICLE,0358 0344,51,M,H,101,STREET,,,IC,Invest Cont,330,,,,600 E  22ND                         ST,,"(34.0258, -118.2613)",90011
161323274,11/20/2016,11/20/2016,910,13,Newton,1351,624,BATTERY - SIMPLE ASSAULT,0416 0104 1236,28,M,H,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4000 S  BROADWAY,,"(34.0111, -118.2784)",90037
161323276,11/20/2016,11/20/2016,1300,13,Newton,1363,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 0444 0429 1821,19,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,900 E  50TH                         ST,,"(33.9976, -118.26)",90011
161323277,11/20/2016,11/20/2016,1939,13,Newton,1351,753,DISCHARGE FIREARMS/SHOTS FIRED,1309 1407 1100 0334 0202,0,M,O,101,STREET,102,HAND GUN,IC,Invest Cont,753,998,,,42ND                         ST,GRAND                        AV,"(34.0074, -118.2805)",90037
161323278,11/20/2016,11/20/2016,1830,13,Newton,1351,210,ROBBERY,1259 1309 1313 0302 0334 0355,16,F,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,,,,42ND                         ST,BROADWAY,"(34.0074, -118.2784)",90037
161323279,11/20/2016,11/20/2016,2130,13,Newton,1313,210,ROBBERY,0432 0344 1309,48,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,14TH                         PL,GRIFFITH                     AV,"(34.0291, -118.2508)",90015
161323280,11/20/2016,11/20/2016,1125,13,Newton,1347,624,BATTERY - SIMPLE ASSAULT,0602 0562 0446 0416 0906,41,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,1500 E  42ND                         ST,,"(34.0068, -118.2474)",90011
161323281,11/20/2016,11/20/2016,1500,13,Newton,1365,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1309 2000 1821 0446 0416 1310,33,F,H,101,STREET,307,VEHICLE,IC,Invest Cont,236,,,,1400 E  53RD                         ST,,"(33.9994, -118.2499)",90011
161323282,11/20/2016,11/20/2016,1600,13,Newton,1354,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0446 0416 0913,18,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4200    WOODLAWN                     AV,,"(34.0073, -118.2728)",90011
161323283,11/20/2016,11/20/2016,1600,13,Newton,1354,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 1813,20,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,4200    WOODLAWN                     AV,,"(34.0073, -118.2728)",90011
161323285,11/21/2016,11/20/2016,1500,13,Newton,1367,900,VIOLATION OF COURT ORDER,0554 0913 0444 0448,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,900,,,,4400    HONDURAS                     ST,,"(34.0039, -118.2441)",90011
161323287,11/20/2016,11/20/2016,2000,13,Newton,1309,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0334 0445 0416,28,M,H,102,SIDEWALK,308,STICK,IC,Invest Cont,230,,,,WASHINGTON                   BL,SANTA FE                     AV,"(34.0184, -118.2303)",90021
161323288,11/20/2016,11/20/2016,845,13,Newton,1383,624,BATTERY - SIMPLE ASSAULT,2004 0446 0416,50,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5900 S  MAIN                         ST,,"(33.9873, -118.2739)",90003
161323289,11/20/2016,11/20/2016,2200,13,Newton,1333,624,BATTERY - SIMPLE ASSAULT,0446 0416 0342 0913 0327 1309,20,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SAN PEDRO                    ST,27TH                         ST,"(34.0207, -118.2619)",90011
161323291,11/20/2016,11/20/2016,2210,13,Newton,1333,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0446 0416 0417 1243 1813,49,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,700 E  32ND                         ST,,"(34.0171, -118.2642)",90011
161323293,11/20/2016,11/20/2016,1930,13,Newton,1345,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 1813 0446 0416,32,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4100 S  CENTRAL                      AV,,"(34.0092, -118.2565)",90011
161323298,11/21/2016,11/20/2016,2000,13,Newton,1393,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 W  FLORENCE                     AV,,"(33.9786, -118.2761)",90003
161323299,11/21/2016,11/20/2016,2200,13,Newton,1325,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1200 E  27TH                         ST,,"(34.0168, -118.2531)",90011
161323304,11/21/2016,11/21/2016,200,13,Newton,1393,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0448 0416 0432 1309 0913,49,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,GAGE                         AV,BROADWAY,"(33.9824, -118.2783)",90003
161323307,11/21/2016,11/21/2016,1000,13,Newton,1342,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,39TH                         ST,MAIN                         ST,"(34.0144, -118.2705)",90011
161323308,11/21/2016,11/20/2016,1600,13,Newton,1363,310,BURGLARY,0344 1608,34,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,900 E  50TH                         ST,,"(33.9976, -118.26)",90011
161323315,11/21/2016,11/21/2016,1200,13,Newton,1343,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,41ST,WADSWORTH,"(34.0092, -118.2589)",90011
161323325,11/20/2016,11/20/2016,1940,13,Newton,1346,624,BATTERY - SIMPLE ASSAULT,0913 0561 0444,39,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1100 E  VERNON                       AV,,"(34.006, -118.2513)",90011
161323326,11/20/2016,11/20/2016,1940,13,Newton,1346,624,BATTERY - SIMPLE ASSAULT,0913 0416 0432 0554,12,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1100 E  VERNON                       AV,,"(34.006, -118.2513)",90011
161323327,11/21/2016,11/20/2016,1100,13,Newton,1331,310,BURGLARY,344,0,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2600 S  HILL                         ST,,"(34.0258, -118.2708)",90007
161323332,11/20/2016,11/19/2016,2300,13,Newton,1372,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0400,47,F,H,501,SINGLE FAMILY DWELLING,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,626,,,,300 E  55TH                         ST,,"(33.9925, -118.2701)",90011
161323335,11/21/2016,11/21/2016,1630,13,Newton,1323,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,STANFORD,WASHINGTON,"(34.0219, -118.2571)",90011
161323337,11/17/2016,9/5/2016,2100,13,Newton,1377,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0533 1259 1251 1814 1276,17,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,810,,,,1600 E  54TH                         ST,,"(33.9939, -118.2456)",90011
161323341,11/21/2016,11/21/2016,1,13,Newton,1331,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0448 0419 0444 0429 1243 1813,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,200 E  ADAMS                        BL,,"(34.0244, -118.2676)",90011
161323343,11/21/2016,11/21/2016,600,13,Newton,1323,624,BATTERY - SIMPLE ASSAULT,0602 1701 1202 0416 0432 0561,51,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,900 E  24TH                         ST,,"(34.0224, -118.2583)",90011
161323344,11/21/2016,11/21/2016,300,13,Newton,1383,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0311,0,M,O,402,MARKET,,,IC,Invest Cont,745,,,,5900 S  SAN PEDRO                    ST,,"(33.9858, -118.2739)",90003
161323345,11/20/2016,11/20/2016,1800,13,Newton,1383,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 1309,34,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,WOODLAWN                     AV,59TH                         PL,"(33.9861, -118.2728)",90003
161323346,11/21/2016,11/18/2016,1200,13,Newton,1341,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,45,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,200 W  39TH                         ST,,"(34.0121, -118.2768)",90037
161323347,11/21/2016,11/19/2016,2330,13,Newton,1333,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,0,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,700 E  JEFFERSON                    BL,,"(34.0174, -118.2621)",90011
161323349,11/21/2016,11/21/2016,1755,13,Newton,1303,210,ROBBERY,0216 0344 0337 0432 0411 0334,0,M,H,203,OTHER BUSINESS,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,1200    STANFORD                     AV,,"(34.0321, -118.2499)",90021
161323351,11/21/2016,11/21/2016,1620,13,Newton,1394,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0411 0445 0913 1810,25,M,B,501,SINGLE FAMILY DWELLING,219,SCREWDRIVER,IC,Invest Cont,230,,,,200 E  67TH                         ST,,"(33.9788, -118.2717)",90003
161323352,11/21/2016,11/21/2016,1500,13,Newton,1313,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 1813 1309 0408 0448,26,M,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,800 E  14TH                         PL,,"(34.0298, -118.2521)",90021
161323354,11/21/2016,11/21/2016,1822,13,Newton,1383,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 1300,30,M,H,102,SIDEWALK,,,IC,Invest Cont,420,,,,54TH                         ST,AVALON                       BL,"(33.9858, -118.2739)",90003
161323355,11/21/2016,11/21/2016,1500,13,Newton,1313,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 1309,0,M,O,206,TV/RADIO/APPLIANCE,,,IC,Invest Cont,440,,,,400 E  WASHINGTON                   BL,,"(34.0296, -118.2614)",90015
161323356,11/21/2016,11/12/2016,1000,13,Newton,1367,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0913 0603 0555 1221,27,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,1500 E  49TH                         ST,,"(33.9984, -118.2478)",90011
161323357,11/21/2016,11/21/2016,800,13,Newton,1317,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 1300,21,M,H,101,STREET,,,IC,Invest Cont,420,,,,15TH                         ST,HOOPER                       ST,"(34.0248, -118.2441)",90021
161323361,11/22/2016,11/22/2016,10,13,Newton,1321,624,BATTERY - SIMPLE ASSAULT,0305 0416 1202,60,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,23RD                         ST,FLOWER                       ST,"(34.0302, -118.273)",90007
161323365,11/21/2016,11/21/2016,1345,13,Newton,1347,624,BATTERY - SIMPLE ASSAULT,0432 0417,35,M,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4300    LONG BEACH                   AV,,"(34.005, -118.243)",90058
161323366,11/22/2016,11/21/2016,2100,13,Newton,1367,220,ATTEMPTED ROBBERY,0906 0337 0416 0432,18,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,47TH                         ST,HONDURAS                     ST,"(34.001, -118.2441)",90011
161323367,11/21/2016,11/20/2016,2230,13,Newton,1375,647,THROWING OBJECT AT MOVING VEHICLE,1310 0329 0432,30,F,H,101,STREET,,,IC,Invest Cont,647,,,,HOOPER                       AV,58TH                         ST,"(33.9902, -118.2521)",90011
161323368,11/21/2016,11/20/2016,2230,13,Newton,1375,647,THROWING OBJECT AT MOVING VEHICLE,1310 0329 0432 1309,25,M,H,101,STREET,,,IC,Invest Cont,647,,,,HOOPER                       AV,58TH                         ST,"(33.9902, -118.2521)",90011
161323369,11/21/2016,11/21/2016,2000,13,Newton,1309,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,44,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,1900 S  SANTA FE                     AV,,"(34.0227, -118.2301)",90021
161323370,11/21/2016,11/21/2016,1140,13,Newton,1347,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1251 0371 1259,14,M,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,,,,1500 E  41ST                         ST,,"(34.0086, -118.2474)",90011
161323377,11/22/2016,11/21/2016,1900,13,Newton,1361,330,BURGLARY FROM VEHICLE,0329 1307 0344 1221,41,M,H,101,STREET,,,IC,Invest Cont,330,,,,49TH                         ST,MAIN                         ST,"(33.9984, -118.274)",90037
161323387,11/22/2016,11/10/2016,2000,13,Newton,1385,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),344,26,M,H,101,STREET,,,IC,Invest Cont,331,,,,400 E  59TH                         PL,,"(33.9861, -118.2675)",90003
161323388,11/22/2016,11/21/2016,2000,13,Newton,1323,330,BURGLARY FROM VEHICLE,0344 0377,32,F,H,101,STREET,,,IC,Invest Cont,330,,,,2100    GRIFFITH                     AV,,"(34.0241, -118.2548)",90011
161323389,11/22/2016,11/21/2016,2300,13,Newton,1324,330,BURGLARY FROM VEHICLE,344,50,M,H,101,STREET,,,IC,Invest Cont,330,,,,HOOPER                       AV,21ST,"(34.0197, -118.2474)",90011
161323391,11/22/2016,11/22/2016,1130,13,Newton,1313,330,BURGLARY FROM VEHICLE,1609 1307 0344 0377 1236,54,F,O,101,STREET,,,IC,Invest Cont,330,,,,14TH                         ST,SAN PEDRO                    ST,"(34.0305, -118.2511)",90021
161323393,11/22/2016,11/22/2016,1000,13,Newton,1353,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202,77,F,B,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,900 E  43RD                         ST,,"(34.0057, -118.2599)",90011
161323394,11/22/2016,11/21/2016,1530,13,Newton,1373,440,THEFT PLAIN - PETTY ($950 & UNDER),1216 0344 0377 0380 0104,34,F,H,405,CLOTHING STORE,,,IC,Invest Cont,440,,,,5400 S  CENTRAL                      AV,,"(33.9925, -118.2608)",90011
161323395,11/22/2016,11/9/2016,1200,13,Newton,1333,662,"BUNCO, GRAND THEFT",0913 0344 0701,41,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,800 E  29TH                         ST,,"(34.0181, -118.2612)",90011
161323396,11/22/2016,11/22/2016,945,13,Newton,1313,441,THEFT PLAIN - ATTEMPT,1236 0345 0400 0344,48,M,H,101,STREET,,,IC,Invest Cont,441,,,,WASHINGTON                   BL,MAPLE                        AV,"(34.029, -118.2602)",90015
