DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161800740,4/25/2016,4/25/2016,425,18,Southeast,1864,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1407 0430 1218,44,F,B,501,SINGLE FAMILY DWELLING,101,REVOLVER,IC,Invest Cont,230,,,,IMPERIAL                     HY,CENTRAL                      AV,"(33.9295, -118.2543)",90059
161800743,4/26/2016,4/25/2016,1800,18,Southeast,1804,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0400 0416 1258,7,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,,,,1100 E  88TH                         ST,,"(33.9574, -118.2564)",90002
161800746,4/30/2016,4/29/2016,1900,18,Southeast,1801,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 2000 0408 1813,21,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,90TH                         ST,GRAND                        ST,"(33.9555, -118.2871)",90044
161800747,4/30/2016,4/29/2016,1800,18,Southeast,1838,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,25,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,10300    WILMINGTON                   AV,,"(33.9431, -118.2391)",90002
161800748,5/1/2016,4/30/2016,1130,18,Southeast,1826,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814 1259,0,F,A,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,9200    FIRTH                        BL,,"(33.9534, -118.2475)",90002
161800749,5/1/2016,4/30/2016,1130,18,Southeast,1826,624,BATTERY - SIMPLE ASSAULT,0416 0561,41,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,9200    FIRTH                        BL,,"(33.9534, -118.2475)",90002
161800751,5/1/2016,4/30/2016,2230,18,Southeast,1846,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1813 1276,33,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,11200    HOOPER                       AV,,"(33.9332, -118.2522)",90059
161800752,5/1/2016,4/30/2016,1735,18,Southeast,1829,237,CHILD NEGLECT (SEE 300 W.I.C.),1258,9,M,H,108,PARKING LOT,,,IC,Invest Cont,237,,,,2100 E  99TH                         PL,,"(33.9471, -118.2348)",90002
161800756,5/3/2016,5/3/2016,200,18,Southeast,1824,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2000 1814 1300,26,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,700 E  COLDEN                       AV,,"(33.9493, -118.263)",90003
161800757,5/3/2016,5/3/2016,200,18,Southeast,1824,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0329 1318 1310 0906,25,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,236,,,,700 E  COLDEN                       AV,,"(33.9493, -118.263)",90003
161800758,5/3/2016,4/1/2016,1500,18,Southeast,1823,624,BATTERY - SIMPLE ASSAULT,1258 0416 0552,8,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,624,627,,,300 E  93RD                         ST,,"(33.952, -118.2695)",90003
161800760,5/4/2016,5/3/2016,2300,18,Southeast,1801,330,BURGLARY FROM VEHICLE,1402 0344 2004,20,M,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,330,,,,500 W  90TH                         ST,,"(33.9551, -118.2827)",90044
161800761,5/4/2016,5/4/2016,1920,18,Southeast,1861,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 1402,24,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,500 W  IMPERIAL                     HY,,"(33.931, -118.2826)",90061
161800762,5/4/2016,5/4/2016,2010,18,Southeast,1861,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1813 2002 1206 2000 0416 0408,25,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,11700 S  FIGUEROA                     ST,,"(33.9274, -118.2871)",90044
161800763,5/4/2016,5/4/2016,1145,18,Southeast,1829,437,RESISTING ARREST,1402 1259,0,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,437,,,,2200 E  103RD                        ST,,"(33.9456, -118.2323)",90002
161800765,5/4/2016,5/4/2016,1120,18,Southeast,1829,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,443,36,F,H,721,HIGH SCHOOL,511,VERBAL THREAT,JA,Juv Arrest,930,,,,2200 E  103RD                        ST,,"(33.9456, -118.2323)",90002
161800766,5/4/2016,5/4/2016,1130,18,Southeast,1829,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,443,30,F,H,721,HIGH SCHOOL,511,VERBAL THREAT,IC,Invest Cont,930,,,,2200 E  103RD                        ST,,"(33.9456, -118.2323)",90002
161800767,5/4/2016,5/4/2016,1130,18,Southeast,1829,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,443,24,F,H,721,HIGH SCHOOL,511,VERBAL THREAT,IC,Invest Cont,930,,,,2200 E  103RD                        ST,,"(33.9456, -118.2323)",90002
161800769,5/6/2016,5/5/2016,2200,18,Southeast,1832,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 0416 1258,7,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,BELT FLAILING INSTRUMENT/CHAIN,AO,Adult Other,627,,,,108TH                        ST,BROADWAY,"(33.9383, -118.2784)",90061
161800770,5/8/2016,5/8/2016,1350,18,Southeast,1851,761,BRANDISH WEAPON,0913 0334 1206,22,M,B,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,761,,,,700 W  131ST                        ST,,"(33.9133, -118.2871)",90061
161800771,5/8/2016,5/8/2016,1400,18,Southeast,1837,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1402 0334 0360 2001,27,F,H,501,SINGLE FAMILY DWELLING,207,OTHER KNIFE,AA,Adult Arrest,230,,,,1600 E  109TH                        ST,,"(33.9368, -118.2463)",90059
161800772,5/9/2016,5/8/2016,2300,18,Southeast,1862,210,ROBBERY,0216 0336 0352 0416,22,M,B,103,ALLEY,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,11800 S  MAIN                         ST,,"(33.9265, -118.2739)",90061
161800773,5/8/2016,5/8/2016,1400,18,Southeast,1837,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0416 2002 0360,69,M,H,501,SINGLE FAMILY DWELLING,306,ROCK/THROWN OBJECT,AA,Adult Arrest,230,,,,1600 E  109TH                        ST,,"(33.9368, -118.2463)",90059
161800774,5/9/2016,5/8/2016,1900,18,Southeast,1832,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 1416,11,M,B,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,627,,,,100 E  105TH                        ST,,"(33.9411, -118.2739)",90003
161800775,5/9/2016,5/9/2016,1130,18,Southeast,1864,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 1407 1419,31,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,120TH                        ST,AVALON,"(33.927, -118.258)",90059
161800776,5/9/2016,3/9/2016,1300,18,Southeast,1846,624,BATTERY - SIMPLE ASSAULT,1701 1202 1419,77,F,B,511,PROJECT/TENEMENT/PUBLIC HOUSING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,1200 E  115TH                        ST,,"(33.9303, -118.2532)",90059
161800785,5/14/2016,5/13/2016,2200,18,Southeast,1834,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 2000 0408 2004,55,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,800 E  108TH                        ST,,"(33.9383, -118.2608)",90059
161800786,5/12/2016,5/12/2016,1950,18,Southeast,1806,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0913 1202 1912 0422 0906,64,F,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,700 E  90TH                         ST,,"(33.9547, -118.263)",90002
161800787,5/15/2016,5/15/2016,1430,18,Southeast,1802,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0400 0417 0552,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,,,,9000 S  BROADWAY,,"(33.9546, -118.2782)",90003
161800788,5/16/2016,5/16/2016,1545,18,Southeast,1837,210,ROBBERY,0316 0378 0337 0353 0359 1259 0324,45,F,H,405,CLOTHING STORE,113,SIMULATED GUN,IC,Invest Cont,210,,,,10900    WILMINGTON                   AV,,"(33.9363, -118.2426)",90059
161800790,5/18/2016,5/18/2016,2250,18,Southeast,1824,623,BATTERY POLICE (SIMPLE),1212 0400 0416 0417,34,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,623,,,,WADSWORTH,99TH                         ST,"(33.9466, -118.2586)",90002
161800791,5/18/2016,5/18/2016,2130,18,Southeast,1834,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0444 2000 1814,28,F,B,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,1100 E  108TH                        ST,,"(33.9383, -118.2565)",90002
161800792,5/19/2016,5/19/2016,730,18,Southeast,1802,320,"BURGLARY, ATTEMPTED",1402 1822 0400 0358 1607 0416,43,M,H,501,SINGLE FAMILY DWELLING,219,SCREWDRIVER,IC,Invest Cont,320,,,,100 W  90TH                         ST,,"(33.9546, -118.2749)",90003
161800799,5/22/2016,5/22/2016,1800,18,Southeast,1822,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0400 0419 0321,43,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,400 W  COLDEN                       AV,,"(33.9492, -118.2802)",90003
161800800,5/24/2016,5/23/2016,2100,18,Southeast,1864,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,41,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,1200 E  119TH                        ST,,"(33.9249, -118.2543)",90059
161800803,5/26/2016,5/11/2016,1200,18,Southeast,1842,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0440 0552,9,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,627,,,,200 W  111TH                        PL,,"(33.9339, -118.276)",90061
161800807,5/25/2016,5/25/2016,715,18,Southeast,1846,946,OTHER MISCELLANEOUS CRIME,1402,39,M,H,511,PROJECT/TENEMENT/PUBLIC HOUSING,,,AA,Adult Arrest,946,,,,1200 E  115TH                        ST,,"(33.9303, -118.2532)",90059
161800808,5/25/2016,5/25/2016,2355,18,Southeast,1804,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0400 0416 0444,53,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,600    CALIBURN,,"(33.9565, -118.2646)",90002
161800809,5/31/2016,5/25/2016,1900,18,Southeast,1862,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0556 0416,7,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,627,,,,11800 S  MAIN                         ST,,"(33.9265, -118.2739)",90061
161800812,5/26/2016,5/26/2016,1550,18,Southeast,1806,761,BRANDISH WEAPON,0913 0421 1402,23,F,H,501,SINGLE FAMILY DWELLING,215,MACHETE,IC,Invest Cont,761,,,,8900 S  CENTRAL                      AV,,"(33.9556, -118.2564)",90002
161800813,5/26/2016,5/26/2016,1910,18,Southeast,1827,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0361 0411 0913,18,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,OTHER KNIFE,IC,Invest Cont,230,,,,10100    BEACH                        ST,,"(33.9449, -118.2415)",90002
161800815,5/27/2016,5/26/2016,1915,18,Southeast,1827,310,BURGLARY,1402 1202 1607 1606 0344 0352,76,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1800 E  92ND                         ST,,"(33.9533, -118.2408)",90002
161800816,5/26/2016,5/26/2016,1030,18,Southeast,1805,310,BURGLARY,1606 0344,99,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,200 E  92ND                         ST,,"(33.9529, -118.2717)",90003
161800818,5/28/2016,5/26/2016,1700,18,Southeast,1861,310,BURGLARY,1202 1822 0358 0344 0400 1402,76,F,B,707,GARAGE/CARPORT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,11700 S  HOOVER                       ST,,"(33.9274, -118.287)",90044
161800821,5/28/2016,5/25/2016,1730,18,Southeast,1842,330,BURGLARY FROM VEHICLE,0344 1605 1402,46,M,H,108,PARKING LOT,,,AA,Adult Arrest,330,,,,113TH                        ST,MAIN                         ST,"(33.932, -118.2739)",90061
161800822,5/31/2016,5/31/2016,1500,18,Southeast,1842,310,BURGLARY,0344 1402,40,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,200 W  109TH                        ST,,"(33.9374, -118.2762)",90061
161800823,5/31/2016,5/3/2016,1258,18,Southeast,1829,756,WEAPONS POSSESSION/BOMBING,416,41,M,B,721,HIGH SCHOOL,505,EXPLOXIVE DEVICE,JA,Juv Arrest,756,,,,2200 E  103RD                        ST,,"(33.9456, -118.2323)",90002
161800824,6/1/2016,6/1/2016,1300,18,Southeast,1802,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,43,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,88TH                         ST,BROADWAY,"(33.9574, -118.2782)",90003
161800825,5/27/2016,5/27/2016,1510,18,Southeast,1803,210,ROBBERY,0344 0400 0370 0342 1259 1824 1251,14,M,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,,,,8800 S  SAN PEDRO                    ST,,"(33.9572, -118.2695)",90003
161800826,6/3/2016,6/2/2016,2115,18,Southeast,1802,330,BURGLARY FROM VEHICLE,0321 0344,55,F,B,101,STREET,,,IC,Invest Cont,330,,,,100 W  90TH                         ST,,"(33.9546, -118.2749)",90003
161800827,6/3/2016,6/2/2016,2100,18,Southeast,1834,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,33,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,900 E  106TH                        ST,,"(33.9401, -118.2587)",90002
161800828,6/4/2016,6/4/2016,2250,18,Southeast,1835,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1813 0408,29,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,10400 S  CENTRAL                      AV,,"(33.9419, -118.2541)",90002
161800829,6/5/2016,6/5/2016,200,18,Southeast,1802,624,BATTERY - SIMPLE ASSAULT,0913 1202 0416 0562,63,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,300 W  91ST                         ST,,"(33.9543, -118.2782)",90003
161800831,6/7/2016,6/3/2016,1425,18,Southeast,1827,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0444 1811 1251,10,M,H,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,,,,1900 E  103RD                        ST,,"(33.9487, -118.2392)",90002
161800832,6/8/2016,6/8/2016,1430,18,Southeast,1863,440,THEFT PLAIN - PETTY ($950 & UNDER),344,30,F,B,101,STREET,,,IC,Invest Cont,440,,,,115TH,AVALON,"(33.9301, -118.2652)",90061
161800835,6/10/2016,6/10/2016,1635,18,Southeast,1846,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 1243 2000 0400 0416 1276,21,F,B,511,PROJECT/TENEMENT/PUBLIC HOUSING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1300 E  111TH                        PL,,"(33.9331, -118.2511)",90059
161800837,6/13/2016,6/10/2016,900,18,Southeast,1834,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257,0,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,627,,,,400 E  104TH                        ST,,"(33.9419, -118.2673)",90003
161800838,6/13/2016,6/10/2016,900,18,Southeast,1834,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1257 0553,2,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,235,,,,400 E  104TH                        ST,,"(33.9419, -118.2673)",90003
161800839,6/14/2016,6/14/2016,1100,18,Southeast,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0319 0400 0431 0443,28,F,B,102,SIDEWALK,512,MACE/PEPPER SPRAY,JA,Juv Arrest,230,,,,93RD                         ST,BROADWAY,"(33.9519, -118.2781)",90003
161800840,6/14/2016,6/14/2016,1105,18,Southeast,1844,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1243 0400 0421 1402 1276 1813,25,F,B,501,SINGLE FAMILY DWELLING,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AO,Adult Other,236,,,,300 E  111TH                        ST,,"(33.9348, -118.2695)",90061
161800842,6/17/2016,6/17/2016,1300,18,Southeast,1842,220,ATTEMPTED ROBBERY,1202 1822 0336 1300 1307 1402 0329,60,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,200 W  111TH                        ST,,"(33.9348, -118.2762)",90061
161800844,6/18/2016,6/18/2016,1650,18,Southeast,1846,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0446 1300 1814,19,F,H,511,PROJECT/TENEMENT/PUBLIC HOUSING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1500 E  115TH                        ST,,"(33.9303, -118.2487)",90059
161800845,6/19/2016,6/19/2016,115,18,Southeast,1849,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0906 0450 1309 0309,24,F,B,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,IMPERIAL                     HY,CROESUS,"(33.9327, -118.2351)",90059
161800846,6/18/2016,6/18/2016,2230,18,Southeast,1846,210,ROBBERY,0344 0429 1202 0342,60,F,B,102,SIDEWALK,505,EXPLOXIVE DEVICE,IC,Invest Cont,210,,,,115TH                        ST,COMPTON                      AV,"(33.9323, -118.2502)",90059
161800847,6/19/2016,6/19/2016,50,18,Southeast,1846,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 1310 1100 0430 1402 1407 0906 1270 1809,21,M,B,511,PROJECT/TENEMENT/PUBLIC HOUSING,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,11200    ZAMORA                       AV,,"(33.9331, -118.2511)",90059
161800848,6/19/2016,6/19/2016,50,18,Southeast,1846,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1310 0450 0906,19,F,H,511,PROJECT/TENEMENT/PUBLIC HOUSING,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,11200    ZAMORA                       AV,,"(33.9331, -118.2511)",90059
161800849,6/19/2016,6/19/2016,1120,18,Southeast,1841,624,BATTERY - SIMPLE ASSAULT,0329 0913 0400 0416 2000 1813,0,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,108TH                        ST,BARING CROSS,"(33.9382, -118.2894)",90044
161800850,6/19/2016,6/19/2016,1130,18,Southeast,1841,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1243 1309 0400 0416,38,M,B,101,STREET,307,VEHICLE,AO,Adult Other,236,,,,108TH                        ST,HOOVER                       ST,"(33.9382, -118.2869)",90044
161800851,6/20/2016,6/20/2016,245,18,Southeast,1842,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0329 1307 0400 1814,30,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,200 E  109TH                        ST,,"(33.9374, -118.2717)",90061
161800852,6/21/2016,6/21/2016,520,18,Southeast,1862,251,SHOTS FIRED AT INHABITED DWELLING,1307 1100 1402,23,F,B,501,SINGLE FAMILY DWELLING,102,HAND GUN,IC,Invest Cont,251,,,,100 E  120TH                        ST,,"(33.9237, -118.2739)",90061
161800853,6/21/2016,6/21/2016,310,18,Southeast,1842,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 2000 0416 0906,48,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,100 E  111TH                        ST,,"(33.9348, -118.2739)",90061
161800854,6/21/2016,6/20/2016,2325,18,Southeast,1837,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 0329 0561,42,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,1600 E  113TH                        ST,,"(33.9321, -118.2463)",90059
161800855,6/21/2016,6/21/2016,230,18,Southeast,1826,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 2000 0408 0419 1243,31,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,9400    COMPTON                      AV,,"(33.9516, -118.2461)",90002
161800856,6/22/2016,6/22/2016,10,18,Southeast,1837,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0371 0334 0411 0913 0906,21,F,B,101,STREET,207,OTHER KNIFE,IC,Invest Cont,230,,,,114TH                        ST,HOOPER                       ST,"(33.9363, -118.2426)",90059
161800857,6/23/2016,6/18/2016,2230,18,Southeast,1862,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 0553 0448 0401 0447 0419 0416 0446,14,X,X,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,,,,200 W  120TH                        ST,,"(33.9237, -118.2761)",90061
161800860,6/26/2016,6/26/2016,600,18,Southeast,1849,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1402 1300 0913,37,F,B,101,STREET,,,AA,Adult Arrest,420,,,,2100 E  IMPERIAL                     HY,,"(33.9327, -118.2351)",90059
161800861,7/5/2016,7/4/2016,2330,18,Southeast,1849,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0401 0416 0562,45,M,B,501,SINGLE FAMILY DWELLING,308,STICK,AA,Adult Arrest,230,,,,1900 E  114TH                        ST,,"(33.9315, -118.239)",90059
161800862,6/27/2016,6/26/2016,2300,18,Southeast,1844,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0416 1259 0556 2002 0913,16,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,900 E  111TH                        DR,,"(33.9337, -118.2586)",90059
161800863,6/27/2016,6/27/2016,540,18,Southeast,1822,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0444 0416,20,F,H,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,10300 S  BROADWAY,,"(33.9428, -118.2781)",90003
161800865,6/27/2016,6/27/2016,900,18,Southeast,1842,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0416 0553,16,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,627,,,,100 W  109TH                        ST,,"(33.9374, -118.2739)",90061
161800867,6/29/2016,6/28/2016,1700,18,Southeast,1891,761,BRANDISH WEAPON,0334 2004 0416 1402 0913,20,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",219,SCREWDRIVER,AA,Adult Arrest,761,,,,16500    DENVER                       AV,,"(33.8818, -118.2837)",90248
161800870,6/29/2016,6/29/2016,1120,18,Southeast,1826,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,19,M,H,101,STREET,,,AA,Adult Arrest,740,,,,AVALON,CENTURY,"(33.9485, -118.2461)",90002
161800874,7/1/2016,7/1/2016,2005,18,Southeast,1801,624,BATTERY - SIMPLE ASSAULT,0444 0416,61,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,8600    ORCHARD                      AV,,"(33.9601, -118.2881)",90044
161800876,7/2/2016,7/2/2016,1710,18,Southeast,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1202 0603 0416 0421 0400 0302,67,M,B,501,SINGLE FAMILY DWELLING,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230,,,,100 E  103RD                        ST,,"(33.9429, -118.2739)",90003
161800877,7/2/2016,7/2/2016,2230,18,Southeast,1827,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 0416 2000,22,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,9500    HICKORY                      ST,,"(33.9506, -118.2351)",90002
